order_id,order_date,ship_date,customer_id,region_id
US-2015-140200,2015-07-26,2015-07-28,CA-12775,2
US-2017-110576,2017-11-28,2017-12-02,RB-19795,4
CA-2017-131156,2017-04-03,2017-04-07,KH-16360,4
CA-2017-136539,2017-12-28,2018-01-01,GH-14665,3
CA-2017-119305,2017-11-30,2017-12-04,SW-20275,1
CA-2017-102414,2017-05-15,2017-05-18,JA-15970,2
CA-2015-112571,2015-09-22,2015-09-22,DL-12925,2
CA-2017-152142,2017-11-14,2017-11-19,LW-16990,2
CA-2015-160059,2015-11-27,2015-12-01,TB-21190,1
CA-2016-120859,2016-09-01,2016-09-04,CV-12805,2
CA-2014-127488,2014-09-22,2014-09-24,MS-17365,1
CA-2017-135279,2017-04-09,2017-04-11,BS-11800,4
CA-2014-115791,2014-01-16,2014-01-18,DL-13315,4
US-2017-103247,2017-10-05,2017-10-08,PO-19195,4
US-2017-100209,2017-07-09,2017-07-15,TD-20995,2
CA-2017-159366,2017-01-07,2017-01-10,BW-11110,3
CA-2016-145499,2016-05-30,2016-05-31,RW-19690,1
CA-2015-157035,2015-12-09,2015-12-12,KB-16600,3
CA-2016-144939,2016-10-03,2016-10-08,EB-13870,4
CA-2014-163419,2014-11-11,2014-11-14,TZ-21580,2
CA-2017-100314,2017-09-29,2017-10-05,AS-10630,3
CA-2015-146829,2015-03-10,2015-03-10,TS-21340,3
CA-2017-167899,2017-05-21,2017-05-26,JG-15805,4
CA-2015-153549,2015-03-29,2015-03-31,SL-20155,1
CA-2016-110023,2016-09-09,2016-09-11,TS-21610,4
CA-2016-105585,2016-08-26,2016-08-27,RF-19735,2
CA-2014-117639,2014-05-21,2014-05-25,MW-18235,1
CA-2015-162537,2015-10-28,2015-11-03,RD-19585,1
CA-2016-155488,2016-11-13,2016-11-17,FM-14290,2
CA-2015-124891,2015-07-31,2015-07-31,RH-19495,4
CA-2015-126445,2015-08-27,2015-08-31,RA-19945,2
CA-2015-111199,2015-11-13,2015-11-17,JK-15730,1
CA-2015-105312,2015-11-06,2015-11-09,MT-17815,2
US-2017-106705,2017-12-26,2018-01-01,PO-18850,3
CA-2017-135034,2017-08-01,2017-08-03,AT-10735,3
CA-2014-158540,2014-11-24,2014-11-26,VG-21790,2
CA-2017-118437,2017-06-17,2017-06-21,PF-19165,2
US-2015-126214,2015-12-21,2015-12-24,JS-15880,2
CA-2015-133025,2015-09-17,2015-09-19,MO-17800,2
CA-2015-108665,2015-07-06,2015-07-10,KM-16225,4
CA-2015-124450,2015-04-27,2015-05-03,GT-14710,4
CA-2015-167269,2015-06-16,2015-06-20,PB-19150,4
CA-2017-106964,2017-12-17,2017-12-20,HR-14770,2
CA-2016-126529,2016-01-11,2016-01-13,DE-13255,4
CA-2014-163552,2014-07-11,2014-07-15,LA-16780,4
CA-2016-109820,2016-11-20,2016-11-22,AG-10390,4
CA-2016-113061,2016-04-22,2016-04-26,EL-13735,3
CA-2015-127418,2015-06-13,2015-06-14,JJ-15445,2
CA-2017-121818,2017-11-20,2017-11-21,JH-15430,1
CA-2016-127670,2016-03-20,2016-03-24,RD-19660,3
CA-2016-102981,2016-09-06,2016-09-09,MO-17500,4
CA-2017-115651,2017-07-09,2017-07-12,NS-18640,3
CA-2017-152702,2017-10-12,2017-10-16,SN-20710,3
CA-2016-169103,2016-03-08,2016-03-13,ZC-21910,1
CA-2014-139192,2014-05-27,2014-06-01,LC-16885,2
US-2015-153500,2015-07-03,2015-07-05,DG-13300,4
CA-2015-110667,2015-04-04,2015-04-08,NF-18595,4
CA-2017-167150,2017-12-10,2017-12-17,BP-11185,2
CA-2016-105284,2016-11-24,2016-12-01,MG-17650,4
US-2015-125374,2015-03-23,2015-03-29,JD-16060,3
CA-2015-161263,2015-04-16,2015-04-21,TS-21160,4
CA-2016-157686,2016-10-01,2016-10-02,BD-11620,2
US-2017-139955,2017-09-28,2017-09-30,CM-12160,3
US-2015-150161,2015-07-25,2015-07-29,RB-19795,4
CA-2015-144652,2015-11-20,2015-11-26,SN-20560,2
CA-2016-152814,2016-04-28,2016-05-02,EH-14005,2
CA-2017-106943,2017-11-14,2017-11-19,FO-14305,4
CA-2016-134348,2016-11-12,2016-11-19,MS-17710,2
CA-2016-161781,2016-09-29,2016-09-30,CC-12100,3
CA-2017-132521,2017-09-23,2017-09-25,DW-13540,2
CA-2015-110016,2015-11-29,2015-12-04,BT-11395,3
US-2016-143819,2016-03-01,2016-03-05,KD-16270,4
CA-2016-167584,2016-08-12,2016-08-12,LC-16870,3
CA-2016-166163,2016-08-15,2016-08-20,CY-12745,2
CA-2017-158407,2017-06-04,2017-06-10,LW-16990,1
CA-2015-143490,2015-12-06,2015-12-13,NP-18325,2
CA-2015-165085,2015-12-27,2015-12-31,BT-11485,4
CA-2017-160423,2017-01-21,2017-01-26,PS-19045,1
CA-2014-159338,2014-06-25,2014-06-28,NS-18640,2
CA-2016-107216,2016-06-14,2016-06-17,PV-18985,2
US-2017-145863,2017-04-21,2017-04-27,RP-19390,3
CA-2016-112340,2016-10-21,2016-10-27,NM-18520,2
US-2016-110156,2016-11-19,2016-11-24,EH-13945,3
CA-2017-140585,2017-12-18,2017-12-23,RA-19915,2
CA-2016-144855,2016-07-22,2016-07-24,DL-13495,2
CA-2015-142755,2015-09-04,2015-09-08,CS-12355,1
US-2014-147627,2014-01-20,2014-01-26,HL-15040,1
CA-2015-105970,2015-03-02,2015-03-07,PA-19060,3
CA-2016-112102,2016-04-12,2016-04-16,BD-11605,1
US-2016-114776,2016-12-06,2016-12-07,GG-14650,2
US-2016-134908,2016-06-05,2016-06-09,JS-15940,4
US-2016-148803,2016-12-11,2016-12-11,LR-16915,1
CA-2016-152170,2016-11-12,2016-11-15,FH-14275,3
CA-2014-146969,2014-09-29,2014-10-03,AP-10915,2
CA-2015-112452,2015-04-04,2015-04-04,NC-18340,3
CA-2015-113971,2015-05-08,2015-05-14,CB-12535,4
CA-2017-160395,2016-12-31,2017-01-06,KL-16555,2
CA-2014-136567,2014-12-20,2014-12-21,PS-19045,1
CA-2016-149314,2016-07-02,2016-07-07,GB-14530,2
CA-2017-147039,2017-06-29,2017-07-04,AA-10315,3
CA-2014-126522,2014-09-01,2014-09-05,LT-16765,2
CA-2014-127964,2014-03-03,2014-03-08,AP-10720,4
CA-2014-117709,2014-05-04,2014-05-08,PM-18940,3
CA-2015-125416,2015-11-02,2015-11-02,KC-16540,2
CA-2017-145226,2017-12-08,2017-12-10,DL-13315,4
US-2014-100279,2014-03-10,2014-03-14,SW-20275,3
CA-2014-158064,2014-04-21,2014-04-25,AA-10375,2
US-2015-104430,2015-10-22,2015-10-26,LT-17110,3
CA-2015-132080,2015-08-22,2015-08-25,DP-13105,4
CA-2016-161207,2016-08-29,2016-09-03,AB-10060,4
CA-2014-120243,2014-12-27,2014-12-30,AT-10435,2
CA-2016-113621,2016-12-01,2016-12-05,JE-15745,4
CA-2016-168081,2016-04-24,2016-04-27,CA-12055,3
CA-2014-128146,2014-06-21,2014-06-25,DB-13060,4
CA-2017-138779,2017-01-14,2017-01-15,RB-19570,1
CA-2014-127131,2014-11-24,2014-11-30,HR-14830,2
CA-2017-117212,2017-02-26,2017-02-28,BT-11530,2
US-2015-130519,2015-09-15,2015-09-15,NG-18355,1
CA-2016-130946,2016-04-08,2016-04-12,ZC-21910,3
CA-2016-114727,2016-07-18,2016-07-24,LS-16945,2
CA-2017-133235,2017-08-01,2017-08-04,LH-16750,1
CA-2016-137050,2016-07-14,2016-07-18,SW-20755,4
US-2017-118087,2017-09-09,2017-09-13,SP-20620,4
CA-2014-110184,2014-07-12,2014-07-16,BF-11170,2
CA-2016-126004,2016-12-04,2016-12-05,BM-11140,4
CA-2017-100013,2017-11-06,2017-11-11,ZC-21910,2
CA-2015-132570,2015-10-31,2015-11-02,KT-16480,4
CA-2016-153682,2016-05-30,2016-06-01,BG-11695,4
CA-2016-144344,2016-10-28,2016-10-28,PG-18820,1
CA-2014-127012,2014-08-11,2014-08-15,GM-14680,2
CA-2016-128727,2016-08-29,2016-09-04,MO-17800,4
US-2016-162859,2016-02-15,2016-02-22,PG-18820,4
CA-2017-133641,2017-05-14,2017-05-21,EJ-14155,1
CA-2014-168494,2014-12-12,2014-12-14,NP-18700,2
CA-2017-115602,2017-12-18,2017-12-24,DJ-13630,4
CA-2015-154956,2015-07-04,2015-07-09,IM-15070,3
CA-2017-144638,2017-03-10,2017-03-14,MH-18115,4
US-2016-168620,2016-12-24,2016-12-28,RB-19795,1
CA-2017-117079,2017-10-23,2017-10-27,JR-15700,1
US-2016-144393,2016-10-28,2016-11-04,SM-20950,1
CA-2017-105053,2017-07-07,2017-07-09,CS-12355,4
CA-2016-155992,2016-10-01,2016-10-02,CC-12220,3
CA-2017-110380,2017-09-02,2017-09-07,PF-19225,2
US-2014-167738,2014-12-24,2014-12-29,JC-16105,2
CA-2017-121412,2017-09-23,2017-09-27,BG-11695,2
CA-2017-100426,2017-06-04,2017-06-08,DC-12850,1
US-2016-103646,2016-04-21,2016-04-26,SP-20545,3
CA-2016-119186,2016-05-26,2016-05-26,MS-17710,3
CA-2016-148698,2016-05-02,2016-05-07,BD-11770,3
CA-2014-163293,2014-09-08,2014-09-11,KC-16255,1
CA-2016-160815,2016-09-05,2016-09-06,TR-21325,3
CA-2017-122154,2017-04-09,2017-04-11,SA-20830,1
US-2015-149692,2015-12-06,2015-12-12,KW-16435,3
CA-2016-119445,2016-06-26,2016-07-03,GM-14500,4
CA-2015-124268,2015-07-04,2015-07-08,AD-10180,4
CA-2016-154711,2016-11-22,2016-11-26,TB-21355,4
CA-2016-163384,2016-11-10,2016-11-12,CC-12430,2
CA-2015-101707,2015-08-27,2015-09-01,PF-19165,2
CA-2015-138898,2015-05-25,2015-05-29,JH-16180,2
CA-2017-115427,2017-12-30,2018-01-03,EB-13975,2
CA-2016-134425,2016-12-08,2016-12-12,QJ-19255,3
CA-2015-121391,2015-10-04,2015-10-07,AA-10315,2
CA-2016-137043,2016-12-23,2016-12-25,LC-17140,1
CA-2015-115847,2015-09-19,2015-09-24,TC-21535,1
US-2017-126179,2017-07-03,2017-07-07,CS-12460,1
CA-2016-101966,2016-07-14,2016-07-16,BM-11785,3
CA-2016-141397,2016-06-20,2016-06-21,RC-19825,2
CA-2016-141082,2016-12-09,2016-12-13,FM-14380,4
US-2016-134488,2016-09-24,2016-10-01,PK-19075,4
CA-2016-145919,2016-12-18,2016-12-23,HG-14965,2
CA-2017-157651,2017-12-10,2017-12-14,HA-14920,4
CA-2014-160773,2014-07-01,2014-07-05,LW-16825,1
CA-2017-167703,2017-02-03,2017-02-08,MC-17575,4
CA-2017-121804,2017-03-03,2017-03-08,LP-17095,1
CA-2017-162635,2017-10-09,2017-10-10,EB-14170,1
CA-2014-107153,2014-09-28,2014-10-03,GZ-14545,4
US-2014-117058,2014-05-27,2014-05-30,LE-16810,3
CA-2015-120439,2015-06-14,2015-06-18,AD-10180,4
CA-2016-128258,2016-03-30,2016-04-01,CP-12085,4
CA-2017-106033,2017-10-15,2017-10-18,FG-14260,2
CA-2016-142762,2016-05-23,2016-05-27,LD-17005,2
CA-2017-127705,2017-06-02,2017-06-06,AB-10255,4
CA-2014-122567,2014-02-16,2014-02-21,MN-17935,3
CA-2014-121664,2014-05-06,2014-05-10,HP-14815,2
CA-2016-122133,2016-05-16,2016-05-23,JR-15670,4
US-2017-123281,2017-04-02,2017-04-07,JF-15190,2
CA-2017-100524,2017-03-31,2017-04-02,CM-12115,4
CA-2017-113481,2017-01-02,2017-01-04,AS-10045,1
CA-2015-131758,2015-05-28,2015-06-01,KB-16315,4
CA-2014-118339,2014-03-17,2014-03-24,BN-11515,3
CA-2014-153976,2014-10-03,2014-10-08,BP-11290,3
CA-2016-162901,2016-03-28,2016-03-31,AS-10045,1
CA-2017-162978,2017-05-04,2017-05-09,LW-16990,2
US-2014-160444,2014-07-05,2014-07-05,DC-12850,3
CA-2016-145247,2016-05-05,2016-05-07,ND-18370,1
CA-2017-160045,2017-04-26,2017-04-27,LB-16735,3
US-2014-151925,2014-09-26,2014-10-01,KT-16465,2
CA-2017-125199,2017-10-19,2017-10-25,HM-14860,4
US-2017-155425,2017-11-10,2017-11-11,AB-10600,2
CA-2017-133249,2017-07-08,2017-07-11,SZ-20035,2
US-2015-103471,2015-12-24,2015-12-28,JR-15670,2
CA-2017-136672,2017-03-07,2017-03-12,MG-17890,4
US-2014-157021,2014-04-01,2014-04-06,KM-16720,2
CA-2015-120362,2015-09-14,2015-09-19,CA-12265,2
CA-2014-126361,2014-08-04,2014-08-09,VD-21670,2
US-2016-100566,2016-09-03,2016-09-09,JK-16120,3
US-2016-108504,2016-02-05,2016-02-05,PP-18955,1
CA-2017-124828,2017-07-03,2017-07-04,YS-21880,1
US-2017-117247,2017-10-09,2017-10-14,CK-12760,3
CA-2016-124485,2016-11-24,2016-11-26,NC-18340,4
CA-2016-159212,2016-11-01,2016-11-05,KM-16375,1
US-2016-161396,2016-04-19,2016-04-25,GM-14455,4
US-2014-118486,2014-04-06,2014-04-08,SD-20485,4
CA-2016-130407,2016-09-02,2016-09-06,KD-16270,4
US-2016-122245,2016-09-25,2016-09-30,AB-10105,2
CA-2017-105144,2017-11-04,2017-11-11,SZ-20035,3
CA-2016-136329,2016-07-09,2016-07-13,JD-15895,4
CA-2014-146640,2014-06-30,2014-07-05,HA-14905,4
CA-2017-115994,2017-01-28,2017-01-31,BT-11305,2
CA-2015-126697,2015-09-21,2015-09-24,SV-20815,3
CA-2015-124800,2015-09-26,2015-09-30,RW-19540,2
US-2015-164448,2015-10-31,2015-11-04,DK-12835,2
CA-2017-122700,2017-11-26,2017-11-30,LT-17110,4
CA-2014-120768,2014-12-19,2014-12-21,IM-15070,1
US-2016-153129,2016-12-26,2016-12-30,FP-14320,2
CA-2017-106852,2017-06-20,2017-06-27,ST-20530,4
CA-2015-139731,2015-10-15,2015-10-15,JE-15745,3
CA-2017-122735,2017-04-12,2017-04-15,BD-11320,4
CA-2017-128160,2017-12-19,2017-12-24,MM-17920,2
CA-2017-117695,2017-08-05,2017-08-08,PW-19030,1
CA-2015-166135,2015-10-01,2015-10-06,SC-20440,2
CA-2016-133725,2016-05-23,2016-05-28,KL-16645,3
CA-2017-102337,2017-06-13,2017-06-16,SD-20485,3
US-2014-112564,2014-04-23,2014-04-24,TS-21160,4
CA-2015-145821,2015-05-01,2015-05-07,JB-15400,2
US-2015-160150,2015-07-19,2015-07-20,TS-21085,2
CA-2016-133711,2016-11-26,2016-11-29,MC-17425,1
CA-2017-148474,2017-06-12,2017-06-19,ME-17320,1
CA-2015-111297,2015-08-17,2015-08-21,SC-20440,4
CA-2016-123722,2016-09-25,2016-10-01,NH-18610,3
CA-2014-155271,2014-05-04,2014-05-04,AA-10480,4
CA-2015-119907,2015-12-01,2015-12-08,LC-17140,2
US-2016-128902,2016-03-11,2016-03-15,MB-18085,4
CA-2016-152289,2016-08-26,2016-08-28,LC-16930,3
US-2016-104794,2016-12-16,2016-12-19,KD-16495,4
CA-2014-151708,2014-08-08,2014-08-14,MB-17305,2
CA-2015-100769,2015-05-16,2015-05-16,TH-21550,1
CA-2017-139199,2017-12-09,2017-12-13,DK-12835,3
US-2015-161466,2015-09-24,2015-09-27,ON-18715,4
CA-2017-164959,2017-07-11,2017-07-15,KN-16390,2
US-2015-105676,2015-12-01,2015-12-02,NM-18520,3
CA-2016-113138,2016-11-19,2016-11-25,NP-18685,4
US-2017-104955,2017-03-19,2017-03-24,CG-12040,4
CA-2016-121958,2016-11-13,2016-11-17,CS-12505,1
CA-2017-121468,2017-11-19,2017-11-20,KD-16345,2
US-2016-108455,2016-12-02,2016-12-08,MK-18160,2
CA-2017-101210,2017-08-25,2017-08-28,DW-13540,1
US-2016-108098,2016-10-14,2016-10-18,CP-12340,2
CA-2014-119032,2014-11-27,2014-12-03,MS-17770,4
CA-2015-140410,2015-11-03,2015-11-07,CM-12655,2
CA-2014-136280,2014-11-29,2014-12-06,Co-12640,4
CA-2017-151911,2017-04-30,2017-05-05,DL-13495,4
CA-2017-166436,2017-11-24,2017-11-28,TS-21370,4
CA-2017-139661,2017-10-30,2017-11-03,JW-15220,2
CA-2014-123925,2014-12-17,2014-12-19,RF-19840,1
CA-2017-152485,2017-09-04,2017-09-08,JD-15790,3
CA-2016-141586,2016-10-17,2016-10-20,NK-18490,2
CA-2017-130386,2017-11-12,2017-11-18,NG-18430,3
CA-2016-100468,2016-11-24,2016-12-01,AT-10435,2
CA-2015-153388,2015-08-01,2015-08-07,PC-19000,2
CA-2017-154935,2017-12-24,2017-12-29,AR-10540,4
CA-2016-134208,2016-09-17,2016-09-23,CS-12505,1
CA-2017-108294,2017-12-10,2017-12-10,LS-16975,3
CA-2017-103611,2017-09-12,2017-09-15,JM-15535,2
CA-2017-100384,2017-06-24,2017-07-01,NH-18610,2
CA-2017-112809,2017-08-18,2017-08-22,RA-19915,3
US-2017-160759,2017-12-11,2017-12-17,AI-10855,4
CA-2017-148446,2017-12-10,2017-12-14,MC-17845,2
CA-2014-111059,2014-02-03,2014-02-06,TB-21400,2
CA-2017-116204,2017-02-11,2017-02-14,VW-21775,2
CA-2017-109946,2017-04-16,2017-04-21,PL-18925,3
CA-2015-144806,2015-12-06,2015-12-11,GH-14425,2
CA-2016-122392,2016-07-22,2016-07-27,CJ-12010,4
CA-2015-148432,2015-11-07,2015-11-10,MC-18130,4
CA-2015-103793,2015-03-26,2015-03-31,BV-11245,1
CA-2017-159884,2017-08-31,2017-09-05,JF-15490,2
CA-2016-139885,2016-12-04,2016-12-08,EB-13840,4
CA-2017-124086,2017-02-10,2017-02-14,MP-18175,2
CA-2016-112389,2016-10-29,2016-11-02,JM-15655,4
CA-2017-121888,2017-09-15,2017-09-17,CL-11890,4
CA-2014-166884,2014-03-11,2014-03-16,CK-12205,4
CA-2014-107181,2014-02-04,2014-02-08,DB-13270,2
CA-2014-150245,2014-12-31,2015-01-04,PC-18745,4
CA-2015-111395,2015-11-23,2015-11-27,VB-21745,3
CA-2014-134278,2014-07-06,2014-07-08,EP-13915,4
US-2017-124926,2017-11-13,2017-11-18,ME-17320,3
CA-2016-159345,2016-06-17,2016-06-22,IG-15085,2
CA-2014-130274,2014-05-03,2014-05-05,JS-15940,3
CA-2017-158386,2017-10-16,2017-10-21,BO-11425,1
CA-2015-111507,2015-02-06,2015-02-13,VW-21775,2
CA-2017-120761,2017-09-04,2017-09-08,AB-10150,4
CA-2016-109176,2016-05-09,2016-05-15,JW-16075,4
CA-2015-112116,2015-03-16,2015-03-18,JE-15475,2
CA-2016-126809,2016-04-09,2016-04-13,EB-13750,2
CA-2014-105172,2014-04-04,2014-04-09,PK-18910,2
CA-2017-107293,2017-09-05,2017-09-06,CS-12400,2
US-2017-102890,2017-06-30,2017-06-30,SG-20470,4
CA-2015-158554,2015-11-09,2015-11-09,CM-12190,4
CA-2014-116239,2014-03-04,2014-03-04,CL-12565,1
CA-2015-132101,2015-03-19,2015-03-25,JO-15550,2
CA-2015-129112,2015-11-29,2015-11-30,AW-10840,3
US-2017-152002,2017-06-11,2017-06-11,DV-13465,2
CA-2017-165029,2017-11-26,2017-11-30,AH-10075,1
US-2014-157385,2014-11-23,2014-11-25,SC-20095,2
CA-2014-101602,2014-12-15,2014-12-18,MC-18100,3
CA-2016-109057,2016-04-22,2016-04-27,TT-21460,3
CA-2016-154403,2016-05-23,2016-05-27,AP-10720,1
CA-2016-102456,2016-02-27,2016-03-01,DL-12865,4
CA-2015-131338,2015-08-09,2015-08-12,NP-18325,4
CA-2016-109911,2016-05-12,2016-05-16,VG-21805,1
US-2016-132423,2016-04-15,2016-04-19,MY-18295,3
CA-2015-122826,2015-06-23,2015-06-25,RD-19480,2
CA-2014-117317,2014-10-19,2014-10-19,JF-15490,2
CA-2015-118423,2015-03-24,2015-03-27,DP-13390,3
CA-2017-149181,2017-05-08,2017-05-12,MD-17350,4
CA-2017-132234,2017-10-16,2017-10-18,MY-17380,4
CA-2017-158876,2017-11-19,2017-11-21,AB-10150,3
CA-2016-164672,2016-05-08,2016-05-13,GB-14530,4
US-2016-132857,2016-12-11,2016-12-17,CA-12775,1
CA-2017-116645,2017-11-30,2017-12-04,ME-17725,4
US-2016-115819,2016-04-19,2016-04-24,JO-15280,2
CA-2014-156349,2014-05-26,2014-05-30,ML-17395,2
CA-2017-138380,2017-12-21,2017-12-25,YS-21880,2
US-2016-113509,2016-03-15,2016-03-19,PL-18925,4
CA-2015-130022,2015-08-10,2015-08-16,JK-16120,3
US-2016-118780,2016-09-10,2016-09-14,PN-18775,4
CA-2017-108560,2017-07-08,2017-07-15,JC-15385,2
CA-2015-157084,2015-12-19,2015-12-24,JG-15160,2
CA-2015-164539,2015-11-16,2015-11-22,PO-19180,4
CA-2015-143119,2015-09-24,2015-09-30,MC-17275,1
CA-2017-101049,2017-06-21,2017-06-25,AS-10240,4
CA-2016-106530,2016-05-08,2016-05-08,CL-12565,4
CA-2014-168984,2014-11-26,2014-12-02,NW-18400,2
CA-2016-157266,2016-05-26,2016-06-01,TB-21280,4
US-2014-134712,2014-11-29,2014-12-04,BS-11380,3
CA-2015-111829,2015-03-19,2015-03-20,FH-14365,2
CA-2015-105221,2015-11-01,2015-11-03,VM-21685,4
CA-2015-120341,2015-09-26,2015-09-29,SF-20200,4
CA-2014-135699,2014-08-29,2014-08-29,HH-15010,2
US-2017-132444,2017-11-18,2017-11-21,CD-12280,2
CA-2014-127159,2014-05-12,2014-05-15,HL-15040,3
CA-2017-161809,2017-01-20,2017-01-26,TH-21100,2
CA-2017-127285,2017-10-30,2017-11-06,MM-18055,2
CA-2017-144526,2017-04-30,2017-05-06,QJ-19255,4
CA-2016-128531,2016-11-24,2016-11-26,NS-18505,3
US-2015-157154,2015-01-10,2015-01-15,MM-17920,4
CA-2017-159457,2017-10-19,2017-10-26,RD-19480,3
CA-2016-107615,2016-03-22,2016-03-25,RB-19645,2
CA-2017-111647,2017-07-03,2017-07-07,RD-19585,3
CA-2015-150560,2015-12-11,2015-12-12,SW-20455,1
CA-2015-143077,2015-09-17,2015-09-21,SF-20965,3
CA-2016-122728,2016-05-18,2016-05-24,EB-13930,2
CA-2014-122882,2014-09-07,2014-09-13,SB-20290,4
US-2016-101497,2016-09-29,2016-10-01,PS-18760,2
CA-2016-147585,2016-11-07,2016-11-12,CB-12535,2
CA-2017-149489,2017-04-24,2017-04-27,DK-12835,4
CA-2017-143798,2017-12-10,2017-12-12,AW-10840,4
CA-2014-142839,2014-08-16,2014-08-20,TS-21610,4
CA-2017-129833,2017-12-09,2017-12-15,HF-14995,3
US-2016-154361,2016-03-14,2016-03-19,HZ-14950,4
US-2016-158708,2016-06-26,2016-06-29,AB-10255,3
CA-2015-156335,2015-09-25,2015-09-28,PO-19195,4
CA-2015-148376,2015-12-27,2015-12-31,AG-10900,2
CA-2014-135657,2014-06-03,2014-06-07,SC-20725,2
CA-2015-114069,2015-07-13,2015-07-15,ND-18370,4
CA-2014-139857,2014-02-02,2014-02-06,CD-12790,2
CA-2016-106306,2016-03-08,2016-03-08,PG-18820,2
CA-2015-100545,2015-11-22,2015-11-26,IM-15070,4
CA-2017-123491,2017-10-30,2017-11-05,JK-15205,2
CA-2015-145401,2015-01-30,2015-02-04,JP-15520,3
US-2017-124968,2017-09-08,2017-09-13,MM-18055,3
CA-2017-104003,2017-10-07,2017-10-13,DC-13285,2
CA-2016-154788,2016-04-30,2016-05-04,JL-15835,4
CA-2016-169943,2016-05-19,2016-05-24,BN-11515,4
US-2015-123218,2015-12-20,2015-12-25,KD-16345,3
CA-2015-127453,2015-12-19,2015-12-20,JK-15370,4
US-2017-164056,2017-04-29,2017-05-04,FM-14215,4
CA-2016-106894,2016-02-07,2016-02-07,CA-12265,1
CA-2014-125136,2014-09-28,2014-10-03,KD-16495,1
US-2016-131149,2016-07-10,2016-07-14,LH-17155,3
CA-2017-101483,2017-07-29,2017-08-01,AG-10675,1
CA-2015-130204,2015-09-03,2015-09-09,DB-13120,2
CA-2014-110527,2014-08-09,2014-08-16,ED-13885,2
CA-2017-152807,2017-10-30,2017-11-03,MC-18100,4
CA-2014-133270,2014-06-06,2014-06-09,BM-11785,4
CA-2016-155670,2016-08-13,2016-08-17,EM-14065,1
US-2014-157406,2014-04-25,2014-04-29,DA-13450,3
CA-2015-139094,2015-11-22,2015-11-27,MO-17800,3
CA-2017-168837,2017-10-14,2017-10-17,JW-15955,2
CA-2017-116715,2017-12-02,2017-12-05,VW-21775,2
CA-2015-135622,2015-12-08,2015-12-11,TT-21460,3
US-2015-107349,2015-07-13,2015-07-15,SL-20155,3
CA-2014-139017,2014-05-11,2014-05-17,RM-19375,3
CA-2014-141817,2014-01-05,2014-01-12,MB-18085,4
CA-2015-130785,2015-09-05,2015-09-09,AG-10900,2
CA-2016-110254,2016-08-04,2016-08-08,ML-17755,1
US-2014-158057,2014-03-22,2014-03-26,CC-12685,1
CA-2017-146024,2017-03-02,2017-03-08,SC-20770,3
CA-2016-129686,2016-11-27,2016-11-29,GG-14650,3
CA-2014-118976,2014-04-28,2014-05-03,MY-18295,4
CA-2015-105347,2015-11-24,2015-11-28,DP-13000,2
CA-2016-124667,2016-11-11,2016-11-16,BD-11770,4
CA-2015-111094,2015-07-09,2015-07-13,CB-12535,4
CA-2017-166317,2017-09-22,2017-09-26,JE-15610,3
CA-2015-154326,2015-02-15,2015-02-19,RP-19855,3
CA-2014-102008,2014-09-30,2014-10-04,RA-19915,4
CA-2014-120474,2014-12-01,2014-12-03,RP-19390,3
CA-2014-104773,2014-12-08,2014-12-13,TB-21175,3
CA-2016-140774,2016-09-05,2016-09-10,BE-11455,3
US-2017-139465,2017-08-27,2017-08-30,MR-17545,4
CA-2016-100965,2016-07-07,2016-07-11,RM-19375,2
CA-2016-121034,2016-08-08,2016-08-10,JF-15565,3
CA-2016-149461,2016-11-13,2016-11-19,AS-10135,2
CA-2017-158379,2017-09-22,2017-09-26,JA-15970,4
US-2016-116729,2016-12-25,2016-12-28,GK-14620,2
CA-2016-164938,2016-02-11,2016-02-13,PB-19210,3
CA-2016-165484,2016-10-23,2016-10-29,HK-14890,3
CA-2014-132612,2014-06-09,2014-06-11,FO-14305,1
US-2017-161193,2017-11-20,2017-11-26,BT-11680,4
CA-2015-131597,2015-09-14,2015-09-18,SP-20620,2
CA-2015-164833,2015-06-04,2015-06-04,LL-16840,2
CA-2015-125423,2015-12-13,2015-12-15,MC-17575,2
US-2014-130379,2014-05-25,2014-05-29,JL-15235,3
CA-2016-168956,2016-02-16,2016-02-20,EA-14035,3
CA-2016-167507,2016-12-22,2016-12-28,SA-20830,2
CA-2016-109344,2016-02-08,2016-02-11,CH-12070,1
US-2015-140851,2015-07-13,2015-07-15,ND-18460,1
CA-2014-103373,2014-05-18,2014-05-24,BS-11755,4
CA-2017-145884,2017-10-21,2017-10-21,SL-20155,3
CA-2015-131422,2015-11-05,2015-11-09,GB-14530,1
CA-2017-162691,2017-08-01,2017-08-07,AS-10045,3
CA-2014-141278,2014-06-21,2014-06-24,RM-19375,4
CA-2017-122693,2017-02-19,2017-02-21,NH-18610,1
CA-2014-117345,2014-08-01,2014-08-05,BF-10975,1
CA-2016-157763,2016-07-18,2016-07-23,KH-16330,1
CA-2015-135391,2015-02-09,2015-02-11,FA-14230,3
US-2017-113852,2017-07-29,2017-08-02,GW-14605,2
US-2017-158512,2017-01-12,2017-01-17,DA-13450,4
CA-2017-128370,2017-09-10,2017-09-10,FH-14275,2
CA-2015-160472,2015-07-20,2015-07-25,RK-19300,3
CA-2014-114643,2014-06-13,2014-06-17,FM-14215,2
US-2017-158218,2017-05-12,2017-05-15,AC-10420,3
CA-2015-121608,2015-09-03,2015-09-05,JB-15400,4
